PassengerID,PassengerName,MemberStatus,Age,Gender,AmountSpent,Address,ContactTitle,Phone
11762,Sarah Li,Silver,,F,293.70,Singapore,Ms,91960650
11763,Ann Qi,Silver,,F,372.90,Singapore,Ms,87785100
11764,Alice Boon,Gold,,F,1456.50,Singapore,Ms,86027013
11765,Dominic Liu,Bronze,,M,202.60,Singapore,Mr,91319243
11766,Ivan Soh,Silver,,M,283.00,Singapore,Mr,92395774
11767,Marina Cheah,Bronze,,F,49.30,Singapore,Ms,87473065
11768,Joe Jain,Gold,,M,1038.20,Singapore,Mr,86779812
11769,Rachel Chong,Silver,,F,289.50,Singapore,Ms,88643691
11770,Alexander Bao,Bronze,,M,239.60,Singapore,Mr,89344227
11771,Arjun Dixit,Gold,,M,832.60,Singapore,Mr,91575174
11772,Josephine Weng,Silver,,F,610.10,Singapore,Ms,88226378
11773,Kim Kan,Bronze,,F,284.40,Singapore,Ms,88966688
11774,Bradley Ow,Bronze,,M,82.80,Singapore,Mr,86045148
11775,Diana Tham,Gold,,F,899.20,Singapore,Ms,93933859
11776,Carole Chang,Silver,,F,210.80,Singapore,Ms,92839925
11777,Ernest Chew,Bronze,,M,44.60,Singapore,Mr,89979013
11778,Hilary Koh,Bronze,,F,173.50,Singapore,Ms,92311975
11779,Bertha Wang,Silver,,F,334.70,Singapore,Ms,91948614
11780,Philip Yip,Bronze,,M,247.00,Singapore,Mr,86360885
11781,Violet Seah,Bronze,,F,250.60,Singapore,Ms,93329636
11782,Angela Kwon,Silver,,F,529.50,Singapore,Ms,90301148
11783,Ida Ng,Silver,,F,695.10,Singapore,Ms,93565376
11784,Garry Lao,Bronze,,M,118.00,Singapore,Mr,93966476
11785,Jeremy Yung,Bronze,,M,153.20,Singapore,Mr,87316761
11786,Patricia Chow,Silver,,F,279.50,Singapore,Ms,86563111
11787,Satya Misra,Bronze,,F,157.20,Singapore,Ms,90681292
11788,Robert Lai,Silver,,M,638.80,Singapore,Mr,93148180
11789,Colin Khoo,Bronze,,M,128.70,Singapore,Mr,91215160
11790,Natasha Hua,Bronze,,F,156.40,Singapore,Ms,90747805
11791,Lydia Poon,Bronze,,F,87.10,Singapore,Ms,89633487
11792,Meera Bahri,Silver,,F,504.30,Singapore,Ms,87764391
11793,Donald Hui,Bronze,,M,263.30,Singapore,Mr,91297046
11794,Freda Cao,Silver,,F,253.80,Singapore,Ms,86169226
11795,Vincent Yuan,Gold,,M,1157.50,Singapore,Mr,86641778
11796,Veronica Kim,Silver,,F,419.00,Singapore,Ms,87252415
11797,Samuel Bi,Bronze,,M,238.30,Singapore,Mr,89046863
11798,Winifred Yung,Gold,,F,1152.60,Singapore,Ms,86551795
11799,Howard Wang,Silver,,M,316.40,Singapore,Mr,88817127
11800,Cameron Kwon,Bronze,,M,227.40,Singapore,Mr,93040369
11801,Marc Zhuo,Silver,,M,491.70,Singapore,Mr,93208372
11802,Nihira Menon,Gold,,F,1302.50,Singapore,Ms,92214476
11803,Gordon Choy,Bronze,,M,130.70,Singapore,Mr,89102881
11804,Lawrence Cui,Silver,,M,419.70,Singapore,Mr,88972374
11805,Vasu Munshi,Silver,,M,479.10,Singapore,Mr,89018474
11806,June Toh,Gold,,F,1392.20,Singapore,Ms,92242723
11807,Ibrahim Daoud,Silver,,M,320.80,Singapore,Mr,89934826
11808,Esther Chow,Silver,,F,438.60,Singapore,Ms,90900500
11809,Marilyn Hong,Silver,,F,207.00,Singapore,Ms,90700595
11810,Elaine Chionh,Bronze,,F,145.70,Singapore,Ms,88651525
11811,Annie Yi,Gold,,F,965.60,Singapore,Ms,89195382
11812,Kay Choong,Gold,,F,1070.30,Singapore,Ms,92590244
11813,Marie Xu,Silver,,F,669.00,Singapore,Ms,87680489
11814,Angela Kumar,Silver,,F,234.10,Singapore,Ms,87289429
11815,Helen Zhang,Silver,,F,583.70,Singapore,Ms,88615273
11816,Gavin You,Gold,,M,698.80,Singapore,Mr,86978572
11817,Alan Hong,Gold,,M,918.30,Singapore,Mr,87311783
11818,Terry Lye,Gold,,M,950.20,Singapore,Mr,92072121
11819,Allan Si,Gold,,M,1186.80,Singapore,Mr,87390106
11820,Fiona Yao,Gold,,F,707.10,Singapore,Ms,93711757
11821,Gwendoline Lay,Gold,,F,660.70,Singapore,Ms,89475390
11822,Anne Chou,Bronze,,F,88.60,Singapore,Ms,90445470
11823,Daisy Goh,Silver,,F,565.60,Singapore,Ms,93291670
11824,Gillian Qiu,Silver,,F,377.40,Singapore,Ms,89911098
11825,Terry Leng,Gold,,M,642.40,Singapore,Mr,93502834
11826,Agnes Yang,Gold,,F,1310.80,Singapore,Ms,88677517
11827,Robyn Bao,Bronze,,F,82.90,Singapore,Ms,91344012
11828,Irene Toh,Gold,,F,1417.00,Singapore,Ms,93610654
11829,Ian Han,Silver,,M,611.30,Singapore,Mr,88891428
11830,Imran Hafeez,Bronze,,M,21.10,Singapore,Mr,90305420
11831,Andrew Hu,Silver,,M,334.60,Singapore,Mr,93254062
11832,Amulya Dora,Bronze,,F,286.40,Singapore,Ms,88503650
11833,Nathan Gong,Gold,,M,677.40,Singapore,Mr,91869837
11834,Angela Chan,Gold,,F,1001.50,Singapore,Ms,88413275
11835,Gareth ,Bronze,,M,279.50,Singapore,Mr,93534209
11836,Shirley Ye,Bronze,,F,242.60,Singapore,Ms,87738766
11837,Jane Fu,Bronze,,F,289.30,Singapore,Ms,89581340
11838,Kathleen Jin,Bronze,,F,263.80,Singapore,Ms,92866150
11839,Rita Foo,Silver,,F,679.50,Singapore,Ms,87421036
11840,Cynthia Xue,Bronze,,F,36.40,Singapore,Ms,86341287
11841,Ellen Han,Gold,,F,1050.10,Singapore,Ms,92286872
11842,Gerard Ni,Bronze,,M,152.20,Singapore,Mr,87840940
11843,Dennis Lin,Silver,,M,325.80,Singapore,Mr,93155216
11844,Brett Tao,Bronze,,M,13.00,Singapore,Mr,91539447
11845,Christian Quek,Gold,,M,565.10,Singapore,Mr,88241443
11846,Dawn Jin,Bronze,,F,47.10,Singapore,Ms,93881780
11847,Lindsey Kwa,Bronze,,F,290.20,Singapore,Ms,91358992
11848,Patrick Ee,Bronze,,M,199.60,Singapore,Mr,86335412
11849,Peter Au,Gold,,M,862.40,Singapore,Mr,90489392
11850,Marcus Sheng,Gold,,M,663.20,Singapore,Mr,92766065
11851,Violet Mun,Silver,,F,324.70,Singapore,Ms,89079120
11852,Charlie Sui,Bronze,,M,194.00,Singapore,Mr,90802673
11853,Edmund Leng,Bronze,,M,76.00,Singapore,Mr,91167852
11854,Carly Qin,Bronze,,F,189.90,Singapore,Ms,87915301
11855,Jane Ping,Bronze,,F,43.40,Singapore,Ms,88935580
11856,Arthur So,Silver,,M,411.10,Singapore,Mr,87818054
11857,Adam Kwan,Silver,,M,324.20,Singapore,Mr,93713495
11858,Clifford Xiong,Silver,,M,507.70,Singapore,Mr,91425641
11859,Constance Kong,Bronze,,F,135.90,Singapore,Ms,86664394
11860,Lynn Yin,Bronze,,F,289.70,Singapore,Ms,87910132
11861,Dennis Ying,Bronze,,M,189.90,Singapore,Mr,89377715
11862,Hubert Ge,Gold,,M,822.80,Singapore,Mr,89265584
11863,Charlotte Bi,Bronze,,F,233.40,Singapore,Ms,89664384
11864,Glenn Jung,Bronze,,M,92.80,Singapore,Mr,86939372
11865,Rachael Chiu,Bronze,,F,53.10,Singapore,Ms,93440267
11866,Tracy Yuan,Silver,,F,607.30,Singapore,Ms,92582285
11867,Mark Poon,Silver,,M,336.90,Singapore,Mr,86019071
11868,Ronald Hao,Silver,,M,590.00,Singapore,Mr,88839747
11869,Liam Hao,Silver,,M,478.30,Singapore,Mr,89002058
11870,Olive Jing,Gold,,F,510.60,Singapore,Ms,93028606
11871,Liam Lei,Bronze,,M,230.10,Singapore,Mr,92860869
11872,Irene Tang,Bronze,,F,22.30,Singapore,Ms,89418008
11873,Elsie Leong,Bronze,,F,37.10,Singapore,Ms,89460685
11874,Peter Tai,Bronze,,M,55.20,Singapore,Mr,87444957
11875,Jennifer Lye,Silver,,F,401.70,Singapore,Ms,93128317
11876,Jade Zhuang,Bronze,,F,164.10,Singapore,Ms,87153626
11877,Akhil Misra,Bronze,,M,144.20,Singapore,Mr,86939555
11878,Daniel Ow,Silver,,M,439.90,Singapore,Mr,91392220
11879,Younus Mansoor,Bronze,,M,83.20,Singapore,Mr,89421338
11880,Theresa Kwan,Silver,,F,666.50,Singapore,Ms,90723182
11881,Carole Tee,Gold,,F,966.70,Singapore,Ms,87713898
11882,Nichola Aung,Gold,,F,1134.30,Singapore,Ms,93389087
11883,Adam Chan,Silver,,M,391.00,Singapore,Mr,87394938
11884,Louis Tsui,Gold,,M,1479.60,Singapore,Mr,88058359
11885,Millicent Tan,Bronze,,F,23.50,Singapore,Ms,88560702
11886,Elizabeth Lin,Silver,,F,462.60,Singapore,Ms,88192953
11887,Geoffrey Siu,Silver,,M,258.60,Singapore,Mr,89560892
11888,Eric Kong,Gold,,M,501.00,Singapore,Mr,92975877
11889,Elaine Au,Silver,,F,356.90,Singapore,Ms,89623861
11890,Dorothy Pak,Gold,,F,1059.60,Singapore,Ms,88805898
11891,Tara Gu,Bronze,,F,103.00,Singapore,Ms,90032474
11892,Maurice Ying,Gold,,M,1478.00,Singapore,Mr,91426851
11893,Craig Phang,Gold,,M,1159.90,Singapore,Mr,88293808
11894,Salima Basha,Gold,,F,1279.50,Singapore,Ms,87073056
11895,Sybil Fu,Silver,,F,222.50,Singapore,Ms,90672646
11896,Nigel Choo,Bronze,,M,289.20,Singapore,Mr,87058614
11897,Ivor Mak,Bronze,,M,164.00,Singapore,Mr,89861527
11898,Jacqueline Wang,Silver,,F,511.60,Singapore,Ms,90471635
11899,Lee Choong,Bronze,,M,294.00,Singapore,Mr,86304811
11900,Yahya Ibrahim,Bronze,,M,8.30,Singapore,Mr,92839019
11901,Ellen Sim,Gold,,F,701.20,Singapore,Ms,87667969
11902,Shannon Seow,Silver,,F,692.50,Singapore,Ms,88537509
11903,Jeremy Zhong,Bronze,,M,151.40,Singapore,Mr,89999055
11904,Jasmine Shao,Silver,,F,203.70,Singapore,Ms,86489809
11905,Ronald Phang,Bronze,,M,13.60,Singapore,Mr,88604325
11906,Nicole Xiang,Gold,,F,1485.70,Singapore,Ms,92412358
11907,Denise Xin,Bronze,,F,155.00,Singapore,Ms,86620335
11908,Norma Kan,Silver,,F,496.50,Singapore,Ms,90563262
11909,Ishaaq Shariff,Silver,,M,548.20,Singapore,Mr,88494600
11910,Fiona Mok,Gold,,F,882.90,Singapore,Ms,91377962
11911,Beryl Wong,Gold,,F,1258.00,Singapore,Ms,92897764
11912,Elliott Tsang,Gold,,M,1054.10,Singapore,Mr,92894597
11913,Denis Tee,Gold,,M,1017.00,Singapore,Mr,86437382
11914,Bethan Mao,Gold,,F,635.30,Singapore,Ms,92289494
11915,Victoria Lau,Silver,,F,510.80,Singapore,Ms,91645641
11916,Charlene Dai,Silver,,F,255.10,Singapore,Ms,86368025
11917,George Cao,Bronze,,M,133.50,Singapore,Mr,93549916
11918,Katherine Min,Silver,,F,585.70,Singapore,Ms,86201918
11919,Gareth Han,Bronze,,M,203.40,Singapore,Mr,92953850
11920,Ann Low,Bronze,,F,152.80,Singapore,Ms,90948841
11921,Lily Wang,Silver,,F,574.90,Singapore,Ms,88528800
11922,Ranbir Gola,Bronze,,M,234.90,Singapore,Mr,87672009
11923,Grace Shum,Bronze,,F,98.50,Singapore,Ms,91587083
11924,Sheila Fok,Gold,,F,589.40,Singapore,Ms,88491009
11925,Fred Ng,Silver,,M,591.60,Singapore,Mr,87027530
11926,Beryl Jia,Bronze,,F,19.70,Singapore,Ms,93590312
11927,Timothy Loke,Bronze,,M,225.60,Singapore,Mr,89391267
11928,Claire Wu,Silver,,F,238.80,Singapore,Ms,87097996
11929,Stephen Shang,Bronze,,M,280.50,Singapore,Mr,87871630
11930,Anthony He,Silver,,M,280.50,Singapore,Mr,89461593
11931,Julian Aung,Gold,,M,507.60,Singapore,Mr,87948419
11932,Peter Gan,Bronze,,M,190.90,Singapore,Mr,93742804
11933,Robert Sim,Bronze,,M,270.10,Singapore,Mr,88953685
11934,Andrea Foo,Bronze,,F,61.70,Singapore,Ms,89837175
11935,Janet Lim,Gold,,F,738.00,Singapore,Ms,91996344
11936,Karl Seow,Gold,,M,853.80,Singapore,Mr,91939988
11937,Stephanie Yong,Silver,,F,282.70,Singapore,Ms,92903039
11938,Kairav Bhakta,Gold,,M,512.00,Singapore,Mr,87227917
11939,Nigel Quek,Gold,,M,722.80,Singapore,Mr,89103169
11940,Lee Kwa,Bronze,,M,46.50,Singapore,Mr,88846849
11941,Steven Poh,Silver,,M,456.70,Singapore,Mr,91823922
11942,Arthur Poon,Silver,,M,338.00,Singapore,Mr,88314240
11943,Gordon Tanaka,Gold,,M,504.00,Singapore,Mr,88840980
11944,Arnold Huang,Gold,,M,1391.80,Singapore,Mr,90209363
11945,Neil Pang,Bronze,,M,91.70,Singapore,Mr,88106289
11946,Rosemary Wan,Gold,,F,1411.60,Singapore,Ms,92567584
11947,Colin Lau,Bronze,,M,120.40,Singapore,Mr,92633643
11948,Samuel Yim,Bronze,,M,125.70,Singapore,Mr,86293740
11949,Colin Cho,Bronze,,M,171.50,Singapore,Mr,93295132
11950,Jonathan Poh,Bronze,,M,231.50,Singapore,Mr,93778220
11951,Thomas Xiang,Gold,,M,1300.30,Singapore,Mr,90554531
11952,Gordon Qu,Silver,,M,678.40,Singapore,Mr,89801832
11953,Joyce Yang,Gold,,F,610.50,Singapore,Ms,90977725
11954,Marion Xu,Bronze,,F,94.60,Singapore,Ms,92942172
11955,Sharon Fan,Bronze,,F,93.40,Singapore,Ms,89614352
11956,Dennis Ho,Silver,,M,379.00,Singapore,Mr,87084816
11957,Graeme Kwong,Gold,,M,1057.20,Singapore,Mr,88447548
11958,Peter Kim,Bronze,,M,135.30,Singapore,Mr,93933728
11959,Janet Ma,Bronze,,F,48.80,Singapore,Ms,87784089
11960,Christina Ko,Bronze,,F,2.10,Singapore,Ms,90240977
11961,Jessica Ji,Bronze,,F,206.80,Singapore,Ms,90301507
11962,Phyllis Liu,Gold,,F,574.40,Singapore,Ms,89932313
11963,Alan Sze,Gold,,M,1204.00,Singapore,Mr,91494886
11964,Malcolm Pang,Gold,,M,1201.20,Singapore,Mr,90779520
11965,Stewart Hou,Bronze,,M,122.80,Singapore,Mr,90360276
11966,Edward Lu,Bronze,,M,74.80,Singapore,Mr,91414306
11967,Brian Ban,Bronze,,M,259.60,Singapore,Mr,89500703
11968,Arthur Zhan,Bronze,,M,52.90,Singapore,Mr,86986976
11969,Doreen Yap,Silver,,F,301.20,Singapore,Ms,90896356
11970,Desmond Hou,Bronze,,M,277.10,Singapore,Mr,92385548
11971,Adam Mao,Gold,,M,1373.10,Singapore,Mr,89891505
11972,Luke Yim,Bronze,,M,252.00,Singapore,Mr,88501354
11973,Walter Kwa,Bronze,,M,163.10,Singapore,Mr,93321042
11974,Caroline Xie,Bronze,,F,203.00,Singapore,Ms,91726120
11975,Lilian Lai,Silver,,F,275.20,Singapore,Ms,88430135
11976,Sheila Wei,Silver,,F,578.60,Singapore,Ms,93023191
11977,David Chin,Gold,,M,1497.30,Singapore,Mr,92613988
11978,Adrian Kumar,Bronze,,M,139.80,Singapore,Mr,86766628
11979,Robin Jiang,Gold,,M,1092.50,Singapore,Mr,93823233
11980,Shane Zhang,Gold,,M,1302.90,Singapore,Mr,93899001
11981,David Neo,Gold,,M,1319.40,Singapore,Mr,91207518
11982,Pamela Chong,Gold,,F,930.90,Singapore,Ms,91182306
11983,Alfred Xue,Bronze,,M,40.40,Singapore,Mr,90343411
11984,Laurence Toh,Bronze,,M,161.50,Singapore,Mr,93433179
11985,Stephen Jiang,Gold,,M,1412.00,Singapore,Mr,90074099
11986,Leonard Neo,Bronze,,M,199.30,Singapore,Mr,93270632
11987,Daphne Ow,Silver,,F,374.40,Singapore,Ms,91318473
11988,Cecil Tao,Bronze,,M,140.70,Singapore,Mr,88236102
11989,Angela Tu,Bronze,,F,49.60,Singapore,Ms,91658582
11990,Kenneth Ang,Silver,,M,530.40,Singapore,Mr,87044688
11991,Bridget Mu,Bronze,,F,246.50,Singapore,Ms,92269992
11992,Jason Hua,Silver,,M,435.80,Singapore,Mr,88435206
11993,Mark Min,Silver,,M,208.40,Singapore,Mr,88233855
11994,Margaret Chao,Silver,,F,598.90,Singapore,Ms,89449693
11995,Trevor Jing,Bronze,,M,36.90,Singapore,Mr,88890021
11996,Gilbert Pong,Bronze,,M,99.70,Singapore,Mr,90478916
11997,Graham Heng,Bronze,,M,237.20,Singapore,Mr,93339527
11998,Suzanne Low,Silver,,F,372.80,Singapore,Ms,86015405
11999,James Cui,Silver,,M,241.80,Singapore,Mr,90119482
12000,Clive Zhai,Gold,,M,1138.50,Singapore,Mr,93120145
12001,Hector Fu,Silver,,M,554.50,Singapore,Mr,86990509
12002,Joshua Shao,Silver,,M,361.60,Singapore,Mr,86961809
12003,Ruby Tsui,Bronze,,F,18.80,Singapore,Ms,89699947
12004,Denis Yap,Silver,,M,450.40,Singapore,Mr,93633755
12005,Sandra Toh,Bronze,,F,210.90,Singapore,Ms,87676299
12006,Deborah Huang,Silver,,F,337.20,Singapore,Ms,90617014
12007,Paige Huang,Gold,,F,802.30,Singapore,Ms,91783852
12008,Karl Ng,Silver,,M,294.20,Singapore,Mr,92148968
12009,Gerald Jang,Silver,,M,434.70,Singapore,Mr,90737496
12010,Margaret Tai,Gold,,F,1445.40,Singapore,Ms,93950217
12011,Marian Zhuang,Gold,,F,1105.40,Singapore,Ms,92412431
12012,Violet Son,Silver,,F,405.40,Singapore,Ms,86770782
12013,Dennis Hua,Silver,,M,380.30,Singapore,Mr,90425631
12014,Nevaeh Goswami,Silver,,F,352.50,Singapore,Ms,90333450
12015,Teresa Sun,Silver,,F,453.20,Singapore,Ms,89660469
12016,Sam Mu,Gold,,M,1431.40,Singapore,Mr,88142527
12017,Evelyn Pei,Bronze,,F,1.80,Singapore,Ms,93986999
12018,Eileen Tun,Gold,,F,986.00,Singapore,Ms,92563913
12019,Garry Hua,Gold,,M,1177.20,Singapore,Mr,86581862
12020,Ashleigh Xiong,Silver,,F,476.10,Singapore,Ms,92701162
12021,Kevin Shen,Bronze,,M,173.50,Singapore,Mr,87761532
12022,Ryan Loo,Bronze,,M,36.30,Singapore,Mr,86326654
12023,Lakshmi Bahl,Bronze,,F,210.10,Singapore,Ms,87011348
12024,Norma Ming,Bronze,,F,224.70,Singapore,Ms,90608380
12025,Kieran Gu,Bronze,,M,150.60,Singapore,Mr,89166747
12026,Ellie An,Bronze,,F,160.40,Singapore,Ms,92733784
12027,Rachael Tan,Silver,,F,475.70,Singapore,Ms,90828794
12028,Philip Ang,Gold,,M,1254.30,Singapore,Mr,88079831
12029,Robert Ko,Silver,,M,500.20,Singapore,Mr,89402741
12030,Heather Ke,Bronze,,F,284.20,Singapore,Ms,87591397
12031,Wilfred Ling,Gold,,M,635.40,Singapore,Mr,93210572
12032,Eric Kim,Gold,,M,1040.00,Singapore,Mr,93753224
12033,Robert Lim,Gold,,M,949.40,Singapore,Mr,88185165
12034,Linda Xing,Gold,,F,1475.40,Singapore,Ms,92543152
12035,Gillian Lye,Silver,,F,619.40,Singapore,Ms,91333669
12036,Gertrude Min,Gold,,F,1015.00,Singapore,Ms,89670302
12037,Basil Leow,Bronze,,M,175.50,Singapore,Mr,93331194
12038,Daisy Khoo,Silver,,F,488.70,Singapore,Ms,87130356
12039,Raymond Xie,Silver,,M,267.20,Singapore,Mr,89389904
12040,Kate Mai,Gold,,F,1186.00,Singapore,Ms,89434851
12041,Iain Lim,Bronze,,M,104.30,Singapore,Mr,92305116
12042,Rita Kwan,Silver,,F,421.40,Singapore,Ms,88296354
12043,Andrew Tan,Bronze,,M,114.40,Singapore,Mr,90634848
12044,Molly Cai,Bronze,,F,163.40,Singapore,Ms,87153825
12045,Jason Li,Bronze,,M,181.70,Singapore,Mr,92827535
12046,Rose Sim,Bronze,,F,286.40,Singapore,Ms,88049532
12047,Christopher Bao,Silver,,M,501.50,Singapore,Mr,91026131
12048,Gemma Hao,Gold,,F,911.70,Singapore,Ms,89784320
12049,Leon Wu,Silver,,M,390.40,Singapore,Mr,91303077
12050,Abigail Li,Gold,,F,755.90,Singapore,Ms,86166041
12051,Bridget Chu,Gold,,F,1475.10,Singapore,Ms,90778571
12052,Annie Sato,Silver,,F,325.00,Singapore,Ms,88697795
12053,Geoffrey Sun,Gold,,M,691.60,Singapore,Mr,93154729
12054,Nicholas Mak,Gold,,M,773.60,Singapore,Mr,90192460
12055,Eleanor Tan,Bronze,,F,116.60,Singapore,Ms,90885307
12056,Ada Zhao,Bronze,,F,249.20,Singapore,Ms,91193476
12057,Susan Cui,Gold,,F,1148.50,Singapore,Ms,87793208
12058,Jonathan Pang,Silver,,M,294.80,Singapore,Mr,91476338
12059,Tom Chang,Bronze,,M,141.90,Singapore,Mr,93328189
12060,Jonathan Seo,Silver,,M,476.50,Singapore,Mr,91611981
12061,Freda Yun,Silver,,F,514.20,Singapore,Ms,88383459
12062,Ida Nai,Silver,,F,533.90,Singapore,Ms,87129542
12063,Dean Liao,Silver,,M,548.00,Singapore,Mr,93197682
12064,Gwendoline Choo,Gold,,F,793.90,Singapore,Ms,88247297
12065,Janice Ng,Gold,,F,691.30,Singapore,Ms,90709625
12066,Joyce Pong,Gold,,F,1431.90,Singapore,Ms,91704907
12067,Barrie Yao,Silver,,M,263.60,Singapore,Mr,92014531
12068,Martin Pang,Silver,,M,428.60,Singapore,Mr,93942516
12069,Nancy Cheong,Silver,,F,294.30,Singapore,Ms,92294032
12070,Emma Lay,Bronze,,F,99.90,Singapore,Ms,91502894
12071,Christopher Phua,Silver,,M,438.50,Singapore,Mr,89064237
12072,Edna Choong,Silver,,F,237.00,Singapore,Ms,87106169
12073,Oliver Sim,Silver,,M,552.60,Singapore,Mr,88786104
12074,Melissa Wu,Gold,,F,1065.30,Singapore,Ms,89986347
12075,Zahid Rahaim,Silver,,M,360.90,Singapore,Mr,89600982
12076,Alison Yin,Bronze,,F,45.90,Singapore,Ms,87992146
12077,Frances Eng,Silver,,F,416.00,Singapore,Ms,88133803
12078,Patrick Hui,Bronze,,M,30.60,Singapore,Mr,90631197
12079,Joy Sim,Silver,,F,466.90,Singapore,Ms,87777621
12080,Barbara Kwon,Silver,,F,628.80,Singapore,Ms,87280510
12081,June Wong,Bronze,,F,208.90,Singapore,Ms,89100496
12082,Paul Lai,Bronze,,M,283.70,Singapore,Mr,87620751
12083,Joe Fok,Silver,,M,667.20,Singapore,Mr,91596523
12084,Marjorie Cheng,Gold,,F,780.10,Singapore,Ms,88786375
12085,Elizabeth Sui,Silver,,F,454.60,Singapore,Ms,91971252
12086,Sally Wei,Gold,,F,1293.10,Singapore,Ms,92170757
12087,Evan Chia,Silver,,M,638.10,Singapore,Mr,93124508
12088,Irene Yip,Gold,,F,797.70,Singapore,Ms,92268574
12089,Herbert Yang,Gold,,M,1297.80,Singapore,Mr,91657345
12090,Lillian Gu,Silver,,F,381.70,Singapore,Ms,86147198
12091,Arnold Ko,Gold,,M,752.50,Singapore,Mr,86965689
12092,Louise Au,Gold,,F,1384.40,Singapore,Ms,87559022
12093,Florence Jang,Bronze,,F,84.60,Singapore,Ms,87124781
12094,Ivy Loke,Silver,,F,435.10,Singapore,Ms,87995995
12095,Dharam Singh,Silver,,M,275.50,Singapore,Mr,88754069
12096,Louisa Sim,Gold,,F,1422.40,Singapore,Ms,93274146
12097,Carolyn Shum,Bronze,,F,80.10,Singapore,Ms,91386074
12098,Doris Mak,Gold,,F,1193.20,Singapore,Ms,91407322
12099,Lee Peng,Silver,,M,467.70,Singapore,Mr,88951012
12100,Rishi Gill,Gold,,M,1397.20,Singapore,Mr,91497397
12101,Edward Li,Gold,,M,1361.10,Singapore,Mr,93968954
12102,Michael Cheang,Gold,,M,605.70,Singapore,Mr,93089241
12103,Nitin Dube,Bronze,,M,96.60,Singapore,Mr,86250181
12104,Winifred Chia,Silver,,F,212.20,Singapore,Ms,89421233
12105,Jake Kwee,Silver,,M,572.20,Singapore,Mr,91022291
12106,Barbara Phua,Gold,,F,962.40,Singapore,Ms,86102390
12107,Kathleen Lin,Silver,,F,292.90,Singapore,Ms,90206206
12108,Callum Choong,Silver,,M,268.60,Singapore,Mr,88486088
12109,Ronald Min,Bronze,,M,263.00,Singapore,Mr,88491251
12110,Ben Chao,Silver,,M,610.50,Singapore,Mr,88029149
12111,Dora Dong,Bronze,,F,87.20,Singapore,Ms,86987153
12112,Alice Pang,Bronze,,F,28.40,Singapore,Ms,92369174
12113,Aaron Ping,Bronze,,M,275.50,Singapore,Mr,88382288
12114,Robin Chan,Bronze,,M,10.30,Singapore,Mr,90351770
12115,Thelma Zhu,Gold,,F,1353.10,Singapore,Ms,91952461
12116,Jeffrey Cheang,Bronze,,M,220.00,Singapore,Mr,88638809
12117,Louisa Son,Bronze,,F,243.60,Singapore,Ms,92203589
12118,Benazir Abdul,Silver,,F,273.20,Singapore,Ms,86654318
12119,Stuart Tan,Silver,,M,500.10,Singapore,Mr,88659680
12120,Nigel Yew,Bronze,,M,211.60,Singapore,Mr,86614592
12121,William Fang,Silver,,M,477.40,Singapore,Mr,91185695
12122,Sean Chan,Bronze,,M,233.20,Singapore,Mr,87099508
12123,Kathleen Li,Bronze,,F,271.00,Singapore,Ms,90494116
12124,Maurice Ping,Silver,,M,543.30,Singapore,Mr,89657905
12125,Toby Yang,Silver,,M,664.20,Singapore,Mr,92275092
12126,Yash Mutti,Bronze,,M,141.30,Singapore,Mr,86793103
12127,Mabel Lin,Gold,,F,818.70,Singapore,Ms,86417833
12128,Patricia Yang,Bronze,,F,257.80,Singapore,Ms,93852486
12129,Marjorie Soe,Bronze,,F,126.10,Singapore,Ms,87146213
12130,Dorothy Woo,Silver,,F,434.80,Singapore,Ms,89885027
12131,Vera Ow,Bronze,,F,179.10,Singapore,Ms,91872822
12132,Beryl Mao,Gold,,F,966.10,Singapore,Ms,89448237
12133,Jessie Lai,Silver,,F,328.60,Singapore,Ms,87973259
12134,Danny Xiong,Gold,,M,1067.80,Singapore,Mr,90180802
12135,Ranchi Babu,Bronze,,F,120.30,Singapore,Ms,92559046
12136,Arnold Bao,Silver,,M,592.70,Singapore,Mr,86011240
12137,Veronica You,Bronze,,F,199.80,Singapore,Ms,91482346
12138,Denise Png,Bronze,,F,27.20,Singapore,Ms,88464100
12139,Sydney Ke,Silver,,M,221.10,Singapore,Mr,88577357
12140,Graham So,Gold,,M,1075.40,Singapore,Mr,92605736
12141,Louise Sim,Bronze,,F,56.10,Singapore,Ms,90896869
12142,Doreen Peng,Gold,,F,1417.70,Singapore,Ms,91270966
12143,Gertrude Cai,Gold,,F,756.10,Singapore,Ms,88384265
12144,Morris Xie,Silver,,M,352.30,Singapore,Mr,93659108
12145,Nicole Yang,Silver,,F,529.60,Singapore,Ms,93662695
12146,Blanche Kwan,Gold,,F,591.70,Singapore,Ms,90086714
12147,Rosemary Zeng,Gold,,F,711.80,Singapore,Ms,89281978
12148,Damien An,Silver,,M,663.30,Singapore,Mr,91767881
12149,Jake Tan,Silver,,M,367.30,Singapore,Mr,88348880
12150,Thomas Cai,Silver,,M,313.00,Singapore,Mr,93537545
12151,Edith Lui,Silver,,F,489.50,Singapore,Ms,88473227
12152,Keith Pang,Bronze,,M,202.50,Singapore,Mr,93568075
12153,Allan Zhuang,Bronze,,M,286.40,Singapore,Mr,88222811
12154,Denise Lau,Bronze,,F,67.40,Singapore,Ms,91632456
12155,Ralph Cho,Silver,,M,556.00,Singapore,Mr,93156697
12156,Horace Goh,Gold,,M,761.80,Singapore,Mr,87015696
